Unnamed: 0.1,Unnamed: 0,file_path,src,actor,gender,intensity,statement,repeat,emotion,transcript,stress_label,Pitch
1308,779,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_14/03-01-03-02-01-01-14.wav,1,14,female,1,0,0,3,can you talking by the door,0,2015.0671
1344,815,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_14/03-01-03-02-01-02-14.wav,1,14,female,1,0,1,3,can you talking by the door,0,2010.5443
1052,790,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_14/03-01-03-02-02-01-14.wav,1,14,female,1,1,0,3,doctor sitting by the door,0,1984.4146
621,774,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_14/03-01-03-02-02-02-14.wav,1,14,female,1,1,1,3,doctor sitting by the door,0,2049.2612
1048,801,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_14/03-01-04-01-01-01-14.wav,1,14,female,0,0,0,4,can you talking by the door,2,1904.8983
167,765,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_14/03-01-04-01-01-02-14.wav,1,14,female,0,0,1,4,teacher talking by the door,2,1858.6348
1106,784,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_14/03-01-04-01-02-01-14.wav,1,14,female,0,1,0,4,doctor sitting by the door,2,1927.3793
265,812,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_14/03-01-04-01-02-02-14.wav,1,14,female,0,1,1,4,dogs are sitting by the door,2,1828.1973
309,783,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_14/03-01-04-02-01-01-14.wav,1,14,female,1,0,0,4,kids are talking about the door,2,1961.1799
797,813,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_14/03-01-04-02-01-02-14.wav,1,14,female,1,0,1,4,kids are talking about the door,2,1909.3503
1302,804,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_14/03-01-04-02-02-01-14.wav,1,14,female,1,1,0,4,dogs are sitting by the door,2,1897.2487
470,762,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_14/03-01-04-02-02-02-14.wav,1,14,female,1,1,1,4,dogs are sitting by the door,2,1931.5087
163,807,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_14/03-01-05-01-01-01-14.wav,1,14,female,0,0,0,5,kids are talking by the door,1,1921.2119
1042,789,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_14/03-01-05-01-01-02-14.wav,1,14,female,0,0,1,5,kids are talking by the door,1,1843.0818
1010,768,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_14/03-01-05-01-02-01-14.wav,1,14,female,0,1,0,5,dogs are sitting by the door,1,1931.3776
413,798,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_14/03-01-05-01-02-02-14.wav,1,14,female,0,1,1,5,dogs are sitting by the door,1,1941.1266
648,767,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_14/03-01-05-02-01-01-14.wav,1,14,female,1,0,0,5,kids are talking by the door,1,1905.3762
316,799,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_14/03-01-05-02-01-02-14.wav,1,14,female,1,0,1,5,kids are talking by the door,1,1952.7755
331,810,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_14/03-01-05-02-02-01-14.wav,1,14,female,1,1,0,5,Could not process audio transcription.,1,1955.3405
828,786,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_14/03-01-05-02-02-02-14.wav,1,14,female,1,1,1,5,dogs are sitting by the door,1,1929.6277
426,788,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_14/03-01-06-01-01-01-14.wav,1,14,female,0,0,0,6,can you talking with the door,2,1951.2285
697,808,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_14/03-01-06-01-01-02-14.wav,1,14,female,0,0,1,6,kids are talking by the door,2,1946.8583
1145,797,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_14/03-01-06-01-02-01-14.wav,1,14,female,0,1,0,6,doctor sitting by the door,2,1962.8611
1403,769,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_14/03-01-06-01-02-02-14.wav,1,14,female,0,1,1,6,toxic sitting by the door,2,2003.5027
1164,800,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_14/03-01-06-02-01-01-14.wav,1,14,female,1,0,0,6,can you talking about the door,2,2052.3535
1292,766,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_14/03-01-06-02-01-02-14.wav,1,14,female,1,0,1,6,can you talking about the door,2,2039.705
672,787,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_14/03-01-06-02-02-01-14.wav,1,14,female,1,1,0,6,Doctor Strange by the door,2,2060.6936
454,809,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_14/03-01-06-02-02-02-14.wav,1,14,female,1,1,1,6,Could not process audio transcription.,2,2027.2186
482,764,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_14/03-01-07-01-01-01-14.wav,1,14,female,0,0,0,7,kids talking by the door,1,1994.7334
647,802,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_14/03-01-07-01-01-02-14.wav,1,14,female,0,0,1,7,khetar talking about the door,1,1882.1953
710,811,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_14/03-01-07-01-02-01-14.wav,1,14,female,0,1,0,7,dogs are sitting by the door,1,1866.2748
81,785,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_14/03-01-07-01-02-02-14.wav,1,14,female,0,1,1,7,dogs are sitting by the door,1,1893.261
478,814,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_14/03-01-07-02-01-01-14.wav,1,14,female,1,0,0,7,kids are talking by the door,1,1956.3927
527,782,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_14/03-01-07-02-01-02-14.wav,1,14,female,1,0,1,7,kids are talking by the door,1,1940.9653
1332,763,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_14/03-01-07-02-02-01-14.wav,1,14,female,1,1,0,7,sitting by the door,1,1920.0905
832,803,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_14/03-01-07-02-02-02-14.wav,1,14,female,1,1,1,7,thoughts are sitting by the door,1,1841.8695
944,760,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_14/03-01-08-01-01-01-14.wav,1,14,female,0,0,0,8,kids talking by the door,0,1905.6946
419,796,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_14/03-01-08-01-01-02-14.wav,1,14,female,0,0,1,8,can you talking by the door,0,1920.8259
759,806,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_14/03-01-08-01-02-01-14.wav,1,14,female,0,1,0,8,doctor sitting by the door,0,1954.5845
612,780,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_14/03-01-08-01-02-02-14.wav,1,14,female,0,1,1,8,doctor sitting by the door,0,1923.4536
1401,805,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_14/03-01-08-02-01-01-14.wav,1,14,female,1,0,0,8,kids are talking by the door,0,1922.3204
435,781,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_14/03-01-08-02-01-02-14.wav,1,14,female,1,0,1,8,can you talking by the door,0,1906.9554
1023,761,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_14/03-01-08-02-02-01-14.wav,1,14,female,1,1,0,8,talks are sitting by the door,0,1933.0266
1263,795,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_14/03-01-08-02-02-02-14.wav,1,14,female,1,1,1,8,sitting by the door,0,1922.1532
241,838,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_15/03-01-01-01-01-01-15.wav,1,15,male,0,0,0,1,can you talking by the door,0,1510.2719
1068,876,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_15/03-01-01-01-01-02-15.wav,1,15,male,0,0,1,1,can you talking by the door,0,1307.8506
895,850,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_15/03-01-01-01-02-01-15.wav,1,15,male,0,1,0,1,dogs are sitting by the door,0,1154.4133
983,834,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_15/03-01-01-01-02-02-15.wav,1,15,male,0,1,1,1,dancer sitting by the door,0,1257.7775
188,875,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_15/03-01-02-01-01-01-15.wav,1,15,male,0,0,0,2,kids are talking by the door,0,1356.289
379,839,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_15/03-01-02-01-01-02-15.wav,1,15,male,0,0,1,2,kids are talking by the door,0,1538.1976
1087,833,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_15/03-01-02-01-02-01-15.wav,1,15,male,0,1,0,2,dogs are sitting by the door,0,1712.9365
996,851,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_15/03-01-02-01-02-02-15.wav,1,15,male,0,1,1,2,dogs are sitting by the door,0,1312.5574
841,832,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_15/03-01-02-02-01-01-15.wav,1,15,male,1,0,0,2,kids are talking by the door,0,1376.9955
415,852,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_15/03-01-02-02-01-02-15.wav,1,15,male,1,0,1,2,can you talking by the door,0,1292.4634
1169,877,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_15/03-01-02-02-02-01-15.wav,1,15,male,1,1,0,2,dogs are sitting by the door,0,1211.1182
1077,837,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_15/03-01-02-02-02-02-15.wav,1,15,male,1,1,1,2,dogs are sitting by the door,0,1426.6392
1110,853,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_15/03-01-03-01-01-01-15.wav,1,15,male,0,0,0,3,can you talking by the door,0,1425.6813
1378,831,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_15/03-01-03-01-01-02-15.wav,1,15,male,0,0,1,3,can you talking by the door,0,1359.8043
1020,836,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_15/03-01-03-01-02-01-15.wav,1,15,male,0,1,0,3,doctor sitting by the door,0,1524.215
1336,878,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_15/03-01-03-01-02-02-15.wav,1,15,male,0,1,1,3,doctor sitting by the door,0,1382.5105
1232,835,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_15/03-01-03-02-01-01-15.wav,1,15,male,1,0,0,3,can you talking by the door,0,1706.7903
914,879,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_15/03-01-03-02-01-02-15.wav,1,15,male,1,0,1,3,kids talking by the door,0,1466.6628
1238,854,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_15/03-01-03-02-02-01-15.wav,1,15,male,1,1,0,3,dogs are sitting by the door,0,1537.4807
1055,830,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_15/03-01-03-02-02-02-15.wav,1,15,male,1,1,1,3,doctor sitting by the door,0,1635.8174
1418,860,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_15/03-01-04-01-01-01-15.wav,1,15,male,0,0,0,4,can you talking by the door,2,1364.5146
326,826,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_15/03-01-04-01-01-02-15.wav,1,15,male,0,0,1,4,can you talking by the door,2,1360.0375
447,847,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_15/03-01-04-01-02-01-15.wav,1,15,male,0,1,0,4,doctor sitting by the door,2,1380.833
34,869,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_15/03-01-04-01-02-02-15.wav,1,15,male,0,1,1,4,translate sitting by the door,2,1440.5184
965,848,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_15/03-01-04-02-01-01-15.wav,1,15,male,1,0,0,4,can you talk in Python,2,1355.5176
941,868,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_15/03-01-04-02-01-02-15.wav,1,15,male,1,0,1,4,can you talking by the door,2,1271.7705
115,857,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_15/03-01-04-02-02-01-15.wav,1,15,male,1,1,0,4,doctor sitting by the door,2,1617.9419
775,829,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_15/03-01-04-02-02-02-15.wav,1,15,male,1,1,1,4,doctor sitting by the door,2,1458.648
535,874,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_15/03-01-05-01-01-01-15.wav,1,15,male,0,0,0,5,kids are talking by the door,1,1457.4656
867,842,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_15/03-01-05-01-01-02-15.wav,1,15,male,0,0,1,5,kids are talking by the door,1,1427.531
251,823,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_15/03-01-05-01-02-01-15.wav,1,15,male,0,1,0,5,dogs are sitting by the door,1,1558.2163
1284,863,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_15/03-01-05-01-02-02-15.wav,1,15,male,0,1,1,5,doctor sitting by the door,1,1450.7673
68,824,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_15/03-01-05-02-01-01-15.wav,1,15,male,1,0,0,5,can you talking by the door,1,1872.8196
219,862,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_15/03-01-05-02-01-02-15.wav,1,15,male,1,0,1,5,kids are talking by the door,1,1565.4264
1406,871,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_15/03-01-05-02-02-01-15.wav,1,15,male,1,1,0,5,dogs are sitting by the door,1,1657.4644
445,845,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_15/03-01-05-02-02-02-15.wav,1,15,male,1,1,1,5,dogs are sitting by the door,1,1679.6069
287,843,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_15/03-01-06-01-01-01-15.wav,1,15,male,0,0,0,6,can you talking by the door,2,1341.2429
851,873,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_15/03-01-06-01-01-02-15.wav,1,15,male,0,0,1,6,if you talking by the door,2,1553.7697
220,864,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_15/03-01-06-01-02-01-15.wav,1,15,male,0,1,0,6,doctor sitting by the door,2,1651.7814
1063,822,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_15/03-01-06-01-02-02-15.wav,1,15,male,0,1,1,6,doctor sitting by the door,2,1859.3439
289,861,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_15/03-01-06-02-01-01-15.wav,1,15,male,1,0,0,6,can you talking by the door,2,1539.8774
954,825,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_15/03-01-06-02-01-02-15.wav,1,15,male,1,0,1,6,can you talking by the door,2,1844.1656
756,844,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_15/03-01-06-02-02-01-15.wav,1,15,male,1,1,0,6,toxic sitting by the door,2,1885.1539
920,872,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_15/03-01-06-02-02-02-15.wav,1,15,male,1,1,1,6,talks are sitting by the door,2,1867.6415
1098,827,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_15/03-01-07-01-01-01-15.wav,1,15,male,0,0,0,7,kids are talking by the door,1,1749.6084
31,859,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_15/03-01-07-01-01-02-15.wav,1,15,male,0,0,1,7,kids are talking by the door,1,1648.534
1290,870,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_15/03-01-07-01-02-01-15.wav,1,15,male,0,1,0,7,dogs are sitting by the door,1,1507.9033
667,846,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_15/03-01-07-01-02-02-15.wav,1,15,male,0,1,1,7,dogs are sitting by the door,1,1464.8477
590,867,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_15/03-01-07-02-01-01-15.wav,1,15,male,1,0,0,7,kids are talking by the door,1,1642.9492
268,849,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_15/03-01-07-02-01-02-15.wav,1,15,male,1,0,1,7,can you talking by the door,1,1320.5293
758,828,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_15/03-01-07-02-02-01-15.wav,1,15,male,1,1,0,7,doctor sitting by the door,1,1479.3353
390,858,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_15/03-01-07-02-02-02-15.wav,1,15,male,1,1,1,7,dogs are sitting by the door,1,1491.7681
1167,821,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_15/03-01-08-01-01-01-15.wav,1,15,male,0,0,0,8,guitar talking by the door,0,1379.0638
493,855,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_15/03-01-08-01-01-02-15.wav,1,15,male,0,0,1,8,can you talking by the door,0,1327.8375
159,865,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_15/03-01-08-01-02-01-15.wav,1,15,male,0,1,0,8,dogs are sitting by the door,0,1471.7906
979,841,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_15/03-01-08-01-02-02-15.wav,1,15,male,0,1,1,8,dancer sitting by the door,0,1150.9214
1064,866,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_15/03-01-08-02-01-01-15.wav,1,15,male,1,0,0,8,can you talking by the door,0,1265.037
1374,840,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_15/03-01-08-02-01-02-15.wav,1,15,male,1,0,1,8,can you talking by the door,0,1498.5104
641,820,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_15/03-01-08-02-02-01-15.wav,1,15,male,1,1,0,8,doctor sitting by the door,0,1366.5791
1390,856,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_15/03-01-08-02-02-02-15.wav,1,15,male,1,1,1,8,doctor sitting by the door,0,1576.7334
246,899,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-01-01-01-01-16.wav,1,16,female,0,0,0,1,kids are talking by the door,0,1742.9911
1062,935,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-01-01-01-02-16.wav,1,16,female,0,0,1,1,kids are talking by the door,0,1752.2065
1031,911,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-01-01-02-01-16.wav,1,16,female,0,1,0,1,dogs are sitting by the door,0,1705.5449
272,893,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-01-01-02-02-16.wav,1,16,female,0,1,1,1,doctor sitting by the door,0,1713.2795
719,936,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-02-01-01-01-16.wav,1,16,female,0,0,0,2,kids are talking by the door,0,1826.8573
643,898,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-02-01-01-02-16.wav,1,16,female,0,0,1,2,kids are talking by the door,0,1737.8131
582,894,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-02-01-02-01-16.wav,1,16,female,0,1,0,2,doctor sitting by the door,0,1819.0889
433,910,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-02-01-02-02-16.wav,1,16,female,0,1,1,2,doctor sitting by the door,0,1757.3423
882,892,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-02-02-01-01-16.wav,1,16,female,1,0,0,2,kids are talking by the door,0,1867.5182
840,912,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-02-02-01-02-16.wav,1,16,female,1,0,1,2,kids are talking by the door,0,1790.0975
502,937,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-02-02-02-01-16.wav,1,16,female,1,1,0,2,charger setting by the door,0,1766.905
1364,897,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-02-02-02-02-16.wav,1,16,female,1,1,1,2,dogs are sitting by the door,0,1780.4998
1170,913,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-03-01-01-01-16.wav,1,16,female,0,0,0,3,kids are talking by the door,0,1845.6454
1285,891,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-03-01-01-02-16.wav,1,16,female,0,0,1,3,kids are talking by the door,0,1899.5468
1193,896,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-03-01-02-01-16.wav,1,16,female,0,1,0,3,dogs are sitting by the door,0,1592.1241
580,938,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-03-01-02-02-16.wav,1,16,female,0,1,1,3,doctor sitting by the door,0,1792.0748
999,895,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-03-02-01-01-16.wav,1,16,female,1,0,0,3,kids are talking by the door,0,1863.9749
17,939,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-03-02-01-02-16.wav,1,16,female,1,0,1,3,can you talking by the door,0,1904.7051
563,914,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-03-02-02-01-16.wav,1,16,female,1,1,0,3,doctor sitting by the door,0,1856.396
646,890,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-03-02-02-02-16.wav,1,16,female,1,1,1,3,dogs are sitting by the door,0,1839.314
821,917,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-04-01-01-01-16.wav,1,16,female,0,0,0,4,kids talking by the door,2,1941.3203
229,885,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-04-01-01-02-16.wav,1,16,female,0,0,1,4,Chitra talking by the door,2,1684.2195
779,904,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-04-01-02-01-16.wav,1,16,female,0,1,0,4,charger setting by the door,2,1844.1438
1207,928,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-04-01-02-02-16.wav,1,16,female,0,1,1,4,charger sitting by the door,2,1668.2847
994,907,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-04-02-01-01-16.wav,1,16,female,1,0,0,4,kids are talking about the door,2,1930.249
541,925,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-04-02-01-02-16.wav,1,16,female,1,0,1,4,kids are talking by the door,2,1883.9183
441,916,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-04-02-02-01-16.wav,1,16,female,1,1,0,4,dogs are sitting by the door,2,1718.236
192,886,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-04-02-02-02-16.wav,1,16,female,1,1,1,4,dogs are sitting by the door,2,1859.8015
394,931,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-05-01-01-01-16.wav,1,16,female,0,0,0,5,kids are talking by the door,1,1664.9329
19,901,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-05-01-01-02-16.wav,1,16,female,0,0,1,5,kids are talking by the door,1,1824.96
