,Unnamed: 0,file_path,src,actor,gender,intensity,statement,repeat,emotion,transcript,stress_label
745,1309,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_23/03-01-08-02-01-01-23.wav,1,23,male,1,0,0,8,kids are talking about the door,0
746,144,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_03/03-01-05-02-02-02-03.wav,1,3,male,1,1,1,5,dogs are sitting by the door,1
747,501,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_09/03-01-01-01-01-01-09.wav,1,9,male,0,0,0,1,kids are talking about the door,0
748,1414,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_24/03-01-05-02-01-01-24.wav,1,24,female,1,0,0,5,kids are talking by the door,1
749,739,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_13/03-01-05-01-02-02-13.wav,1,13,male,0,1,1,5,doctor sitting by the door,1
750,1312,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_23/03-01-02-02-02-01-23.wav,1,23,male,1,1,0,2,dogs are sitting by the door,0
751,731,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_13/03-01-08-02-02-02-13.wav,1,13,male,1,1,1,8,dogs are sitting by the door,0
752,539,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_10/03-01-07-01-02-02-10.wav,1,10,female,0,1,1,7,dogs are sitting by the door,1
753,177,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_03/03-01-02-02-02-01-03.wav,1,3,male,1,1,0,2,dogs are sitting by the door,0
754,1369,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_24/03-01-04-01-02-02-24.wav,1,24,female,0,1,1,4,dogs are sitting by fitter,2
755,697,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_12/03-01-07-01-02-01-12.wav,1,12,female,0,1,0,7,joggers sitting by the door,1
756,844,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_15/03-01-06-02-02-01-15.wav,1,15,male,1,1,0,6,toxic sitting by the door,2
757,964,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_17/03-01-06-02-02-01-17.wav,1,17,male,1,1,0,6,just sitting by the door,2
758,828,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_15/03-01-07-02-02-01-15.wav,1,15,male,1,1,0,7,doctor sitting by the door,1
759,806,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_14/03-01-08-01-02-01-14.wav,1,14,female,0,1,0,8,doctor sitting by the door,0
760,1413,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_24/03-01-07-01-01-01-24.wav,1,24,female,0,0,0,7,kids are talking about the door,1
761,7,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_01/03-01-04-01-01-02-01.wav,1,1,male,0,0,1,4,kids are talking by the door,2
762,1132,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_20/03-01-02-02-02-01-20.wav,1,20,female,1,1,0,2,doctor sitting by the door,0
763,667,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_12/03-01-02-02-02-02-12.wav,1,12,female,1,1,1,2,charger sitting by the door,0
764,1100,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_19/03-01-03-02-01-01-19.wav,1,19,male,1,0,0,3,kids talking by the door,0
765,357,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-04-01-02-02-06.wav,1,6,female,0,1,1,4,dogs are sitting by the door,2
766,1307,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_23/03-01-05-01-01-01-23.wav,1,23,male,0,0,0,5,can you talking about the door,1
767,329,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-03-02-01-01-06.wav,1,6,female,1,0,0,3,Could not process audio transcription.,0
768,974,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_17/03-01-02-01-02-02-17.wav,1,17,male,0,1,1,2,dogs are sitting by the door,0
769,1088,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_19/03-01-03-01-01-01-19.wav,1,19,male,0,0,0,3,kids are talking by the door,0
770,1061,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_19/03-01-02-01-01-01-19.wav,1,19,male,0,0,0,2,could you talking by the door,0
771,258,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_05/03-01-04-01-02-01-05.wav,1,5,male,0,1,0,4,doctor sitting by the door,2
772,1114,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_19/03-01-07-01-01-01-19.wav,1,19,male,0,0,0,7,hacking by the door,1
773,372,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_07/03-01-07-01-01-01-07.wav,1,7,male,0,0,0,7,can you talking by the door,1
774,1049,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_18/03-01-03-02-02-02-18.wav,1,18,female,1,1,1,3,doctor sitting by the door,0
775,829,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_15/03-01-04-02-02-02-15.wav,1,15,male,1,1,1,4,doctor sitting by the door,2
776,142,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_03/03-01-04-01-02-01-03.wav,1,3,male,0,1,0,4,doctor sitting by the door,2
777,525,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_10/03-01-06-01-02-02-10.wav,1,10,female,0,1,1,6,talk just sitting by the door,2
778,1079,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_19/03-01-05-02-01-02-19.wav,1,19,male,1,0,1,5,kids talking boys I door,1
779,904,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-04-01-02-01-16.wav,1,16,female,0,1,0,4,charger setting by the door,2
780,1065,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_19/03-01-04-02-01-02-19.wav,1,19,male,1,0,1,4,kids talking by the door,2
781,1350,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_23/03-01-07-01-01-01-23.wav,1,23,male,0,0,0,7,kids talking by the door,1
782,440,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_08/03-01-08-01-01-02-08.wav,1,8,female,0,0,1,8,kids talking by the door,0
783,531,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_10/03-01-07-02-02-01-10.wav,1,10,female,1,1,0,7,dogs are sitting by the door,1
784,1013,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_18/03-01-08-02-01-01-18.wav,1,18,female,1,0,0,8,can you talking by the door,0
785,226,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_04/03-01-02-01-01-01-04.wav,1,4,female,0,0,0,2,kids are talking about the door,0
786,943,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_17/03-01-07-01-01-01-17.wav,1,17,male,0,0,0,7,kids talking by the door,1
787,228,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_04/03-01-03-01-02-02-04.wav,1,4,female,0,1,1,3,dogs are sitting by the door,0
788,1214,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_21/03-01-03-02-01-01-21.wav,1,21,male,1,0,0,3,can you talking by the door,0
789,1231,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_21/03-01-05-02-01-01-21.wav,1,21,male,1,0,0,5,future talking by the door,1
790,212,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_04/03-01-04-01-01-01-04.wav,1,4,female,0,0,0,4,kids are talking about the door,2
791,79,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_02/03-01-02-01-01-02-02.wav,1,2,female,0,0,1,2,kids are talking by the door,0
792,148,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_03/03-01-08-01-02-02-03.wav,1,3,male,0,1,1,8,thoughts are sitting by the door,0
793,818,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_14/03-01-01-01-01-02-14.wav,1,14,female,0,0,1,1,kids are talking about the door,0
794,671,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_12/03-01-08-01-01-02-12.wav,1,12,female,0,0,1,8,can you talking by the door,0
795,1415,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_24/03-01-06-02-01-02-24.wav,1,24,female,1,0,1,6,kids are talking about the door,2
796,977,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_17/03-01-06-02-01-01-17.wav,1,17,male,1,0,0,6,can you talking by the door,2
797,813,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_14/03-01-04-02-01-02-14.wav,1,14,female,1,0,1,4,kids are talking about the door,2
798,133,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_03/03-01-03-01-01-02-03.wav,1,3,male,0,0,1,3,kids are talking by the door,0
799,1053,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_18/03-01-07-01-01-01-18.wav,1,18,female,0,0,0,7,can you talking by the door,1
800,408,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_07/03-01-03-01-02-02-07.wav,1,7,male,0,1,1,3,doctor sitting by the door,0
801,926,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-07-02-01-01-16.wav,1,16,female,1,0,0,7,kids are talking by the door,1
802,507,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_09/03-01-05-02-02-02-09.wav,1,9,male,1,1,1,5,dogs are sitting for the door,1
803,1120,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_20/03-01-08-01-02-01-20.wav,1,20,female,0,1,0,8,Could not process audio transcription.,0
804,504,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_09/03-01-03-02-01-01-09.wav,1,9,male,1,0,0,3,kids are talking by the door,0
805,930,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-05-02-02-01-16.wav,1,16,female,1,1,0,5,dogs are sitting by the door,1
806,347,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-02-02-02-01-06.wav,1,6,female,1,1,0,2,jogger sitting by the door,0
807,386,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_07/03-01-03-01-02-01-07.wav,1,7,male,0,1,0,3,doctor sitting by the door,0
808,0,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_01/03-01-08-02-02-01-01.wav,1,1,male,1,1,0,8,dogs are sitting by the door,0
809,360,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_07/03-01-03-02-02-02-07.wav,1,7,male,1,1,1,3,dogs are sitting by the door,0
810,1342,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_23/03-01-07-02-01-02-23.wav,1,23,male,1,0,1,7,kids talking by the door,1
811,475,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_08/03-01-03-02-02-02-08.wav,1,8,female,1,1,1,3,doctor sitting by the door,0
812,1399,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_24/03-01-08-02-01-02-24.wav,1,24,female,1,0,1,8,kids are talking about the door,0
813,57,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_01/03-01-02-02-02-01-01.wav,1,1,male,1,1,0,2,dogs are sitting by the door,0
814,637,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_11/03-01-07-02-01-01-11.wav,1,11,male,1,0,0,7,kids are talking about the door,1
815,1239,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_21/03-01-03-02-02-02-21.wav,1,21,male,1,1,1,3,doctor sitting by the door,0
816,968,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_17/03-01-08-01-02-02-17.wav,1,17,male,0,1,1,8,doctor sitting by the door,0
817,1390,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_24/03-01-04-02-01-01-24.wav,1,24,female,1,0,0,4,screenshot talking by the door,2
818,172,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_03/03-01-07-02-01-01-03.wav,1,3,male,1,0,0,7,talking about the door,1
819,450,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_08/03-01-03-02-01-01-08.wav,1,8,female,1,0,0,3,kids talking by the door,0
820,125,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_03/03-01-05-02-01-01-03.wav,1,3,male,1,0,0,5,kids are talking by the door,1
821,917,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-04-01-01-01-16.wav,1,16,female,0,0,0,4,kids talking by the door,2
822,530,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_10/03-01-07-01-01-01-10.wav,1,10,female,0,0,0,7,Shades are talking by the door,1
823,713,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_13/03-01-04-02-02-02-13.wav,1,13,male,1,1,1,4,doctor sitting by the door,2
824,90,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_02/03-01-01-01-02-01-02.wav,1,2,female,0,1,0,1,dogs are sitting by the door,0
825,1373,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_24/03-01-08-02-01-01-24.wav,1,24,female,1,0,0,8,kids are talking by the door,0
826,181,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_04/03-01-03-01-01-02-04.wav,1,4,female,0,0,1,3,can you talking about the door,0
827,1015,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_18/03-01-05-01-02-02-18.wav,1,18,female,0,1,1,5,doctor sitting by the door,1
828,786,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_14/03-01-05-02-02-02-14.wav,1,14,female,1,1,1,5,dogs are sitting by the door,1
829,414,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_07/03-01-04-01-02-02-07.wav,1,7,male,0,1,1,4,dogs are sitting by the door,2
830,251,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_05/03-01-06-01-02-02-05.wav,1,5,male,0,1,1,6,doctor sitting by the door,2
831,69,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_02/03-01-08-01-01-01-02.wav,1,2,female,0,0,0,8,can you talk in by the door,0
832,803,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_14/03-01-07-02-02-02-14.wav,1,14,female,1,1,1,7,thoughts are sitting by the door,1
833,131,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_03/03-01-02-01-02-01-03.wav,1,3,male,0,1,0,2,dogs are sitting by the door,0
834,300,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-01-01-02-02-06.wav,1,6,female,0,1,1,1,dogs are sitting by the door,0
835,922,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-05-01-02-02-16.wav,1,16,female,0,1,1,5,dogs are sitting by the door,1
836,326,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-01-01-01-01-06.wav,1,6,female,0,0,0,1,kids are talking by the door,0
837,1387,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_24/03-01-02-02-01-02-24.wav,1,24,female,1,0,1,2,kids are talking by the door,0
838,1057,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_18/03-01-05-01-02-01-18.wav,1,18,female,0,1,0,5,doctor sitting by the door,1
839,499,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_09/03-01-04-02-02-01-09.wav,1,9,male,1,1,0,4,thanks for sharing my video,2
840,912,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-02-02-01-02-16.wav,1,16,female,1,0,1,2,kids are talking by the door,0
841,832,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_15/03-01-02-02-01-01-15.wav,1,15,male,1,0,0,2,kids are talking by the door,0
842,364,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_07/03-01-01-01-02-02-07.wav,1,7,male,0,1,1,1,dogs are sitting by the door,0
843,495,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_09/03-01-06-01-02-01-09.wav,1,9,male,0,1,0,6,toxic sitting by the river,2
844,1322,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_23/03-01-07-01-01-02-23.wav,1,23,male,0,0,1,7,kids talking with the door,1
845,338,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-07-02-02-02-06.wav,1,6,female,1,1,1,7,toxic sitting by the door,1
846,421,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_08/03-01-08-02-01-01-08.wav,1,8,female,1,0,0,8,can you talking about the door,0
847,164,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_03/03-01-08-01-01-02-03.wav,1,3,male,0,0,1,8,kids are talking about,0
848,28,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_01/03-01-07-02-01-02-01.wav,1,1,male,1,0,1,7,kids talking by the door,1
849,516,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_09/03-01-02-01-02-01-09.wav,1,9,male,0,1,0,2,dogs are sitting by the device,0
850,193,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_04/03-01-08-02-02-01-04.wav,1,4,female,1,1,0,8,don't just sitting by the door,0
851,873,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_15/03-01-06-01-01-02-15.wav,1,15,male,0,0,1,6,if you talking by the door,2
852,1289,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_22/03-01-06-02-01-02-22.wav,1,22,female,1,0,1,6,keep the talking by the door,2
853,1288,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_22/03-01-04-01-01-02-22.wav,1,22,female,0,0,1,4,kids are talking by the door,2
854,169,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_03/03-01-07-01-02-01-03.wav,1,3,male,0,1,0,7,charger sitting by the door,1
855,1118,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_19/03-01-08-02-02-01-19.wav,1,19,male,1,1,0,8,talk to you sitting by the door,0
856,652,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_12/03-01-06-02-01-02-12.wav,1,12,female,1,0,1,6,Could not process audio transcription.,2
857,173,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_03/03-01-08-02-01-01-03.wav,1,3,male,1,0,0,8,can you talking by the door,0
858,518,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_09/03-01-03-01-01-02-09.wav,1,9,male,0,0,1,3,kids are talking by the door,0
859,1150,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_20/03-01-03-02-01-01-20.wav,1,20,female,1,0,0,3,can you talking by the door,0
860,970,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_17/03-01-03-02-02-01-17.wav,1,17,male,1,1,0,3,doctor sitting by the door,0
861,491,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_09/03-01-03-01-01-01-09.wav,1,9,male,0,0,0,3,can you talking about the door,0
862,73,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_02/03-01-02-01-02-01-02.wav,1,2,female,0,1,0,2,tags are sitting by the door,0
863,1187,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_21/03-01-07-01-02-01-21.wav,1,21,male,0,1,0,7,doctor sitting by the door,1
864,587,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_11/03-01-07-01-01-01-11.wav,1,11,male,0,0,0,7,kids are talking about the door,1
865,750,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_13/03-01-08-01-02-01-13.wav,1,13,male,0,1,0,8,doctor sitting by the door,0
866,657,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_12/03-01-04-02-01-01-12.wav,1,12,female,1,0,0,4,can you talking by the door,2
867,842,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_15/03-01-05-01-01-02-15.wav,1,15,male,0,0,1,5,kids are talking by the door,1
868,234,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_04/03-01-06-02-02-02-04.wav,1,4,female,1,1,1,6,talk to sitting by the door,2
869,732,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_13/03-01-07-02-02-02-13.wav,1,13,male,1,1,1,7,dogs are sitting by the door,1
870,214,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_04/03-01-05-02-01-02-04.wav,1,4,female,1,0,1,5,can you talking about the door,1
871,162,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_03/03-01-04-02-02-01-03.wav,1,3,male,1,1,0,4,translate by the tour,2
872,132,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_03/03-01-02-02-01-01-03.wav,1,3,male,1,0,0,2,kids are talking by the door,0
873,1050,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_18/03-01-07-02-02-01-18.wav,1,18,female,1,1,0,7,charger sitting by the door,1
874,1196,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_21/03-01-03-01-01-01-21.wav,1,21,male,0,0,0,3,can you talking by the door,0
875,1163,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_20/03-01-07-02-01-02-20.wav,1,20,female,1,0,1,7,kids talking about the door,1
876,185,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_04/03-01-05-01-02-01-04.wav,1,4,female,0,1,0,5,doctor sitting by the door,1
877,41,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_01/03-01-05-02-01-02-01.wav,1,1,male,1,0,1,5,screenshot talking by the door,1
878,692,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_12/03-01-06-01-01-02-12.wav,1,12,female,0,0,1,6,can you talking by the door,2
879,108,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_02/03-01-07-01-02-01-02.wav,1,2,female,0,1,0,7,doctor sitting by the door,1
880,38,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_01/03-01-04-02-02-01-01.wav,1,1,male,1,1,0,4,dogs are sitting by the door,2
881,568,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_10/03-01-03-01-02-02-10.wav,1,10,female,0,1,1,3,doctor sitting by the door,0
882,892,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-02-02-01-01-16.wav,1,16,female,1,0,0,2,kids are talking by the door,0
883,1201,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_21/03-01-08-01-01-02-21.wav,1,21,male,0,0,1,8,can you talking by the door,0
884,1365,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_24/03-01-06-01-01-02-24.wav,1,24,female,0,0,1,6,kids are talking about the door,2
885,483,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_09/03-01-04-01-02-02-09.wav,1,9,male,0,1,1,4,don't you sitting by the door,2
886,468,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_08/03-01-05-01-02-01-08.wav,1,8,female,0,1,0,5,dogs are sitting by the door,1
